,Unnamed: 0,ID,kingdom,class,family,acceptedNameUsage,infraspecificEpithet,vernacularName,establishmentMeans,CATEGORÍA.DE.CONSERVACIÓN,basisOfRecord,institution,recordedBy,year,month,day,locality,locationRemarks,county,stateProvince,municipality,PRECISIÓN.DATO,verbatimLatitude,verbatimLongitude,verbatimElevation,verbatimCoordinateSystem,verbatimSRS,HUSO,occurrenceRemarks,datasetName,dynamicProperties,geodeticDatum,verbatimCoordinates,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,georeferencedDate,georeferenceProtocol 
1416,1417,1448,Plantae,Magnoliopsida,Caryophyllaceae,Spergularia fasciculata Phil.,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO BELÉN-LUPICA, ,Parinacota,de Arica y Parinacota,Putre,GPS,-18.493801,-69.519451,3165,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.493801, -69.519451",-18.493801,-69.519451,10,0.0000001,2022-11-23T05:53:25.132Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1417,1418,1449,Plantae,Magnoliopsida,Cactaceae,Corryocactus brevistylus (K. Schum. ex Vaupel) Britton & Rose,,,Autóctona,LC,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO BELÉN-LUPICA, ,Parinacota,de Arica y Parinacota,Putre,GPS,-18.493801,-69.519451,3165,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.493801, -69.519451",-18.493801,-69.519451,10,0.0000001,2022-11-23T05:53:25.918Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1418,1419,1450,Plantae,Magnoliopsida,Fabaceae,Senna birostris (Dombey ex Vogel) H.S. Irwin & Barneby var. arequipensis (Meyen ex Vogel) H.S. Irwin & Barneby,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO BELÉN-LUPICA, ,Parinacota,de Arica y Parinacota,Putre,GPS,-18.493801,-69.519451,3165,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.493801, -69.519451",-18.493801,-69.519451,10,0.0000001,2022-11-23T05:53:26.706Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1419,1420,1451,Plantae,Gnetopsida,Ephedraceae,Ephedra breana Phil.,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO BELÉN-LUPICA, ,Parinacota,de Arica y Parinacota,Putre,GPS,-18.493801,-69.519451,3165,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.493801, -69.519451",-18.493801,-69.519451,10,0.0000001,2022-11-23T05:53:27.495Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1420,1421,1452,Plantae,Magnoliopsida,Fabaceae,Astragalus sp.,,,Autóctona,Sin clasificación,Observación/Colecta,AGUCH,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO BELÉN-LUPICA, ,Parinacota,de Arica y Parinacota,Putre,GPS,-18.493801,-69.519451,3165,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.493801, -69.519451",-18.493801,-69.519451,10,0.0000001,2022-11-23T05:53:28.276Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1421,1422,1453,Plantae,Magnoliopsida,Cactaceae,Tunilla chilensis (F. Ritter) D.R. Hunt & Iliff,,,Autóctona,NT,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO BELÉN-LUPICA, ,Parinacota,de Arica y Parinacota,Putre,GPS,-18.493801,-69.519451,3165,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.493801, -69.519451",-18.493801,-69.519451,10,0.0000001,2022-11-23T05:53:29.061Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1422,1423,1454,Plantae,Magnoliopsida,Malvaceae,Fuertesimalva sp.,,,Autóctona,Sin clasificación,Observación/Colecta,AGUCH,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO BELÉN-LUPICA, ,Parinacota,de Arica y Parinacota,Putre,GPS,-18.493801,-69.519451,3165,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.493801, -69.519451",-18.493801,-69.519451,10,0.0000001,2022-11-23T05:53:29.847Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1423,1424,1455,Plantae,Liliopsida,Hyacinthaceae,Oziroë acaulis (Baker) Speta,,,Autóctona,Sin clasificación,Observación/Colecta,AGUCH,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO BELÉN-LUPICA, ,Parinacota,de Arica y Parinacota,Putre,GPS,-18.493801,-69.519451,3165,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.493801, -69.519451",-18.493801,-69.519451,10,0.0000001,2022-11-23T05:53:30.635Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1424,1425,1456,Plantae,Magnoliopsida,Polygalaceae,Monnina sp.,,,,Sin clasificación,Observación/Colecta,AGUCH,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO BELÉN-LUPICA, ,Parinacota,de Arica y Parinacota,Putre,GPS,-18.493801,-69.519451,3165,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.493801, -69.519451",-18.493801,-69.519451,10,0.0000001,2022-11-23T05:53:31.417Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1425,1426,1457,Plantae,Magnoliopsida,Boraginaceae,Cryptantha sp.,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO BELÉN-LUPICA, ,Parinacota,de Arica y Parinacota,Putre,GPS,-18.493801,-69.519451,3165,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.493801, -69.519451",-18.493801,-69.519451,10,0.0000001,2022-11-23T05:53:32.200Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1426,1427,1458,Plantae,Magnoliopsida,Asteraceae,Facelis sp.,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO BELÉN-LUPICA, ,Parinacota,de Arica y Parinacota,Putre,GPS,-18.493801,-69.519451,3165,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.493801, -69.519451",-18.493801,-69.519451,10,0.0000001,2022-11-23T05:53:32.998Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1427,1428,1459,Plantae,Magnoliopsida,Asteraceae,Baccharis boliviensis (Wedd.) Cabrera var. boliviensis,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO BELÉN-LUPICA, ,Parinacota,de Arica y Parinacota,Putre,GPS,-18.493801,-69.519451,3165,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.493801, -69.519451",-18.493801,-69.519451,10,0.0000001,2022-11-23T05:53:33.795Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1428,1429,1460,Plantae,Magnoliopsida,Scrophulariaceae,Bartsia peruviana Walp.,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO BELÉN-LUPICA, ,Parinacota,de Arica y Parinacota,Putre,GPS,-18.493801,-69.519451,3165,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.493801, -69.519451",-18.493801,-69.519451,10,0.0000001,2022-11-23T05:53:34.584Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1429,1430,1461,Plantae,Polypodiopsida,Pteridaceae,Cheilanthes myriophylla Desv.,,,Autóctona,NT,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO BELÉN-LUPICA, ,Parinacota,de Arica y Parinacota,Putre,GPS,-18.493801,-69.519451,3165,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.493801, -69.519451",-18.493801,-69.519451,10,0.0000001,2022-11-23T05:53:35.382Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1430,1431,1462,Plantae,Magnoliopsida,Asteraceae,Diplostephium meyenii Wedd.,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO BELÉN-LUPICA, ,Parinacota,de Arica y Parinacota,Putre,GPS,-18.493801,-69.519451,3165,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.493801, -69.519451",-18.493801,-69.519451,10,0.0000001,2022-11-23T05:53:36.168Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1431,1432,1463,Plantae,Magnoliopsida,Asclepiadaceae,Philibertia solanoides Kunth,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO BELÉN-LUPICA, ,Parinacota,de Arica y Parinacota,Putre,GPS,-18.493801,-69.519451,3165,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.493801, -69.519451",-18.493801,-69.519451,10,0.0000001,2022-11-23T05:53:36.960Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1432,1433,1464,Plantae,Magnoliopsida,Malvaceae,Tarasa operculata (Cav.) Krapov.,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO BELÉN-LUPICA, ,Parinacota,de Arica y Parinacota,Putre,GPS,-18.493801,-69.519451,3165,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.493801, -69.519451",-18.493801,-69.519451,10,0.0000001,2022-11-23T05:53:37.747Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1433,1434,1465,Plantae,Liliopsida,Poaceae,Nassella meyeniana (Trin. & Rupr.) Parodi,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO BELÉN-LUPICA, ,Parinacota,de Arica y Parinacota,Putre,GPS,-18.493801,-69.519451,3165,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.493801, -69.519451",-18.493801,-69.519451,10,0.0000001,2022-11-23T05:53:38.530Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1434,1435,1466,Plantae,Magnoliopsida,Asteraceae,Stevia chamaedrys Griseb. var. chamaedrys,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO BELÉN-LUPICA, ,Parinacota,de Arica y Parinacota,Putre,GPS,-18.493801,-69.519451,3165,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.493801, -69.519451",-18.493801,-69.519451,10,0.0000001,2022-11-23T05:53:39.316Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1435,1436,1467,Plantae,Magnoliopsida,Brassicaceae,Mostacillastrum dianthoides (Phil.) Al-Shehbaz,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO BELÉN-LUPICA, ,Parinacota,de Arica y Parinacota,Putre,GPS,-18.493801,-69.519451,3165,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.493801, -69.519451",-18.493801,-69.519451,10,0.0000001,2022-11-23T05:53:40.113Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1436,1437,1468,Plantae,Magnoliopsida,Ledocarpaceae,Balbisia microphylla (Phil.) Reiche,,,Endémica de Chile,Sin clasificación,Observación/Colecta,AGUCH,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO TIGNAMAR-TIMAR,QUEBRADA,Arica,de Arica y Parinacota,Arica,GPS,-18.663375,-69.557959,3364,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.663375, -69.557959",-18.663375,-69.557959,10,0.0000001,2022-11-23T05:53:40.904Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1437,1438,1469,Plantae,Magnoliopsida,Asteraceae,Ambrosia artemisioides Meyen & Walp. ex Meyen,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO TIGNAMAR-TIMAR,QUEBRADA,Arica,de Arica y Parinacota,Arica,GPS,-18.663375,-69.557959,3364,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.663375, -69.557959",-18.663375,-69.557959,10,0.0000001,2022-11-23T05:53:41.694Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1438,1439,1470,Plantae,Magnoliopsida,Caryophyllaceae,Spergularia fasciculata Phil.,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO TIGNAMAR-TIMAR,QUEBRADA,Arica,de Arica y Parinacota,Arica,GPS,-18.663375,-69.557959,3364,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.663375, -69.557959",-18.663375,-69.557959,10,0.0000001,2022-11-23T05:53:42.484Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1439,1440,1471,Plantae,Magnoliopsida,Cactaceae,Corryocactus brevistylus (K. Schum. ex Vaupel) Britton & Rose,,,Autóctona,LC,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO TIGNAMAR-TIMAR,QUEBRADA,Arica,de Arica y Parinacota,Arica,GPS,-18.663375,-69.557959,3364,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.663375, -69.557959",-18.663375,-69.557959,10,0.0000001,2022-11-23T05:53:43.279Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1440,1441,1472,Plantae,Magnoliopsida,Cactaceae,Oreocereus variicolor Backeb.,,,Autóctona,LC,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO TIGNAMAR-TIMAR,QUEBRADA,Arica,de Arica y Parinacota,Arica,GPS,-18.663375,-69.557959,3364,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.663375, -69.557959",-18.663375,-69.557959,10,0.0000001,2022-11-23T05:53:44.066Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1441,1442,1473,Plantae,Magnoliopsida,Cactaceae,Tunilla chilensis (F. Ritter) D.R. Hunt & Iliff,,,Autóctona,NT,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO TIGNAMAR-TIMAR,QUEBRADA,Arica,de Arica y Parinacota,Arica,GPS,-18.663375,-69.557959,3364,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.663375, -69.557959",-18.663375,-69.557959,10,0.0000001,2022-11-23T05:53:44.854Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1442,1443,1474,Plantae,Magnoliopsida,Asteraceae,Baccharis boliviensis (Wedd.) Cabrera var. boliviensis,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO TIGNAMAR-TIMAR,QUEBRADA,Arica,de Arica y Parinacota,Arica,GPS,-18.663375,-69.557959,3364,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.663375, -69.557959",-18.663375,-69.557959,10,0.0000001,2022-11-23T05:53:45.636Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1443,1444,1475,Plantae,Magnoliopsida,Cactaceae,Maihueniopsis sp.,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO TIGNAMAR-TIMAR,QUEBRADA,Arica,de Arica y Parinacota,Arica,GPS,-18.663375,-69.557959,3364,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.663375, -69.557959",-18.663375,-69.557959,10,0.0000001,2022-11-23T05:53:46.432Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1444,1445,1476,Plantae,Magnoliopsida,Asteraceae,Gnaphalium glandulosum Klatt,,,Autóctona,Sin clasificación,Observación,,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO TIGNAMAR-TIMAR,QUEBRADA,Arica,de Arica y Parinacota,Arica,GPS,-18.663375,-69.557959,3364,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.663375, -69.557959",-18.663375,-69.557959,10,0.0000001,2022-11-23T05:53:47.219Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
1445,1446,1477,Plantae,Polypodiopsida,Pteridaceae,Argyrochosma nivea (Poir.) Windham var. nivea,,,Autóctona,LC,Observación/Colecta,AGUCH,Luis Faundez-Matias Treumun- Aira Faundez,2013.0,4.0,19.0,CAMINO TIGNAMAR-TIMAR,QUEBRADA,Arica,de Arica y Parinacota,Arica,GPS,-18.663375,-69.557959,3364,decimal degrees,(WGS84) World Geodetic System 1984,19 Sur,,Estudio de la biodiversidad de Arica y Parinacota,"{'textFieldMeasurementError': 10, 'ChoiceDistUnits': 'm', 'ChoiceCoordSource': 'GPS', 'TextFieldExtent': 0}",(WGS84) World Geodetic System 1984,"-18.663375, -69.557959",-18.663375,-69.557959,10,0.0000001,2022-11-23T05:53:48.017Z,"Georeferencing Quick Reference Guide (Zermoglio et al. 2020, https://doi.org/10.35035/e09p-h128)"
